IdCampanha,DataInicio,iTipoCampanha,Envios,QtdPedidos_N,QtdAberturas_N,Montante_N,QtdPedidos_N1,QtdAberturas_N1,Montante_N1,QtdPedidos_N2,QtdAberturas_N2,Montante_N2,QtdPedidos_N3,QtdAberturas_N3,Montante_N3,QtdPedidos_N4,QtdAberturas_N4,Montante_N4
3516,2025-03-10,iXS_Terminados_NPA_1T,128787,842,156,1132500.0000,468,165,1283000.0000,77,13,114750.0000,67,4,24250.0000,6,2,9000.0000
3517,2025-03-11,iXS_RUC_1T,3343,44,17,54250.0000,25,14,85000.0000,22,10,50500.0000,21,7,52000.0000,0,3,18000.0000
3518,2025-03-11,iXS_RUC_2T,1263,15,5,26500.0000,9,1,10000.0000,8,4,29750.0000,4,0,0.0000,1,0,0.0000
3519,2025-03-11,iXS_RUC_2T,928,11,3,13000.0000,6,3,28000.0000,7,1,5000.0000,4,1,1250.0000,1,1,500.0000
3520,2025-03-11,iXS_RUC_NPA_1T,827,83,18,36500.0000,40,13,63750.0000,26,5,13000.0000,13,2,7000.0000,0,2,6750.0000
3521,2025-03-11,iXS_RUC_NPA_2T,104,7,0,0.0000,0,0,0.0000,6,0,0.0000,1,0,0.0000,0,0,0.0000
3522,2025-03-12,iXS_PCDPM_Parcerias,9999,48,15,144250.0000,34,16,108500.0000,31,10,85000.0000,11,3,16500.0000,0,1,5000.0000
3523,2025-03-12,iXS_PCD_Auto,818,5,1,750.0000,7,1,15000.0000,6,4,43500.0000,0,0,0.0000,0,0,0.0000
3524,2025-03-12,iXS_PCD_Auto,182,2,1,2500.0000,0,1,8500.0000,3,1,3000.0000,0,0,0.0000,0,0,0.0000
3525,2025-03-12,iXS_RUC_NPA_CPay,568,17,1,1500.0000,11,3,3750.0000,7,1,1500.0000,2,0,0.0000,0,0,0.0000
3526,2025-03-12,iXS_RUC_PlafondMinimo,4447,54,6,20000.0000,27,3,23750.0000,19,4,9000.0000,12,2,2500.0000,0,0,0.0000
3528,2025-03-17,iXS_PCDPMTOP,3262,67,22,173500.0000,80,30,246500.0000,62,32,253000.0000,57,19,125750.0000,7,2,6500.0000
3529,2025-03-17,iXS_PCDPM_1T,8432,43,19,110750.0000,47,21,160000.0000,37,17,94500.0000,3,1,5000.0000,0,0,0.0000
3530,2025-03-17,iXS_PCDPM_1T,1461,11,5,30250.0000,13,3,14000.0000,4,2,13000.0000,8,1,5000.0000,0,1,1000.0000
3531,2025-03-17,iXS_PCDPMTOP,11637,268,100,712000.0000,250,153,1146000.0000,104,49,377050.0000,55,8,44000.0000,5,4,38000.0000
3541,2025-03-18,iXS_PCD_Inativos_1T,6796,28,5,24250.0000,36,22,82000.0000,18,11,65500.0000,8,1,5000.0000,0,1,500.0000
3542,2025-03-18,iXS_PCD_Inativos_1T,2198,4,1,5000.0000,11,5,20500.0000,11,1,5000.0000,5,1,1500.0000,0,1,8000.0000
3543,2025-03-19,iXS_PCD_NPA_1T,5353,97,8,45750.0000,296,132,688500.0000,145,38,206000.0000,86,24,102500.0000,7,3,21000.0000
3544,2025-03-19,iXS_PCD_NPA_2T,385,10,1,8000.0000,11,3,11000.0000,5,0,0.0000,4,0,0.0000,0,0,0.0000
3545,2025-03-19,iXS_PCDPM_2T,9498,55,7,42750.0000,89,41,305750.0000,53,10,123500.0000,13,0,0.0000,2,1,5000.0000
3546,2025-03-19,iXS_PCDPM_2T,1298,13,0,0.0000,27,11,111000.0000,12,7,33500.0000,10,2,45000.0000,1,0,0.0000
3548,2025-03-20,iXS_CCR_SMSA,1140,0,0,0.0000,5,2,5500.0000,3,2,8500.0000,1,0,0.0000,0,0,0.0000
3549,2025-03-20,iXS_CCR_SMSB,11723,33,5,57750.0000,128,55,415500.0000,92,31,175750.0000,23,10,116250.0000,3,2,19000.0000
3550,2025-03-24,iXS_CCR_SMSC,2443,6,0,0.0000,19,3,14000.0000,17,1,1500.0000,5,0,0.0000,0,0,0.0000
3551,2025-03-24,iXS_CCR_SMSD,602,0,0,0.0000,3,1,10000.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000
3552,2025-03-27,iXS_PCDPMHabit,4218,10,1,8000.0000,16,7,33500.0000,11,6,54250.0000,3,0,0.0000,2,1,10000.0000
3553,2025-03-27,iXS_PCDPMHabit,736,3,0,0.0000,7,3,13250.0000,5,3,14500.0000,1,1,10000.0000,0,0,0.0000
3554,2025-03-28,iXS_PCD_NPA_CPay,16645,52,2,9000.0000,105,24,101250.0000,76,11,76750.0000,29,7,43750.0000,0,0,0.0000
3556,2025-04-01,iXS_RUC_PlafondMinimo,2190,18,3,36000.0000,11,2,3750.0000,2,1,5000.0000,1,0,0.0000,0,0,0.0000
3574,2025-04-08,iXS_CCR_SMSA,788,5,2,8500.0000,2,1,500.0000,1,0,0.0000,0,0,0.0000,0,0,0.0000
3575,2025-04-08,iXS_CCR_SMSB,6099,59,18,163000.0000,40,18,201250.0000,36,22,157500.0000,17,10,89000.0000,2,2,25500.0000
3576,2025-04-09,iXS_RUC_NPA_1T,483,45,7,10000.0000,20,3,7500.0000,6,0,0.0000,7,0,0.0000,1,0,0.0000
3577,2025-04-09,iXS_RUC_NPA_2T,73,6,0,0.0000,4,2,33000.0000,1,0,0.0000,2,0,0.0000,0,0,0.0000
3580,2025-04-09,iXS_RUC_1T,6309,67,21,133500.0000,61,35,195000.0000,34,11,63500.0000,9,4,56750.0000,1,0,0.0000
3581,2025-04-09,iXS_RUC_1T,448,6,4,21750.0000,7,0,0.0000,5,1,500.0000,6,1,750.0000,0,1,8500.0000
3582,2025-04-09,iXS_RUC_2T,1612,13,2,33000.0000,15,6,69000.0000,2,1,15500.0000,1,0,0.0000,0,0,0.0000
3583,2025-04-09,iXS_RUC_2T,89,3,1,2000.0000,2,0,0.0000,2,0,0.0000,0,0,0.0000,0,0,0.0000
3584,2025-04-09,iXS_PMS,1756,14,4,50000.0000,8,5,43250.0000,2,2,41000.0000,1,0,0.0000,0,0,0.0000
3585,2025-04-09,iXS_PMS,2122,28,11,58000.0000,13,11,72250.0000,1,1,1000.0000,3,1,16000.0000,0,0,0.0000
3586,2025-04-09,iXS_PMS,365,3,2,6000.0000,4,1,4500.0000,1,0,0.0000,1,0,0.0000,0,0,0.0000
3587,2025-04-09,iXS_PMS,743,22,8,26000.0000,12,3,16000.0000,5,4,59000.0000,0,1,7000.0000,0,0,0.0000
3588,2025-04-09,iXS_PMS,336,4,0,0.0000,3,0,0.0000,2,1,16000.0000,0,0,0.0000,0,0,0.0000
3589,2025-04-09,iXS_PMS,136,1,0,0.0000,2,1,3000.0000,3,3,23250.0000,2,1,1250.0000,0,0,0.0000
3600,2025-04-14,iXS_CCR_SMSC,3058,31,9,73250.0000,42,9,45750.0000,19,15,71500.0000,8,1,9000.0000,1,1,1500.0000
3601,2025-04-14,iXS_CCR_SMSD,1780,5,1,10000.0000,15,3,42000.0000,5,0,0.0000,2,0,0.0000,0,0,0.0000
3617,2025-04-16,iXS_Terminados_NPA_1T,125529,501,84,469500.0000,503,163,1212500.0000,75,26,220000.0000,82,14,93500.0000,2,2,16000.0000
3622,2025-04-08,iXS_PCD_NPA_1T,4540,175,58,207750.0000,170,66,362250.0000,68,33,221250.0000,79,14,78250.0000,4,0,0.0000
3623,2025-04-08,iXS_PCD_NPA_2T,396,15,0,0.0000,14,2,8000.0000,5,1,4750.0000,4,0,0.0000,0,0,0.0000
3624,2025-04-09,iXS_PCD_Inativos_1T,104,2,2,15000.0000,1,0,0.0000,0,0,0.0000,1,1,2000.0000,0,0,0.0000
3625,2025-04-09,iXS_PCD_Inativos_1T,6795,10,2,9750.0000,43,13,72250.0000,15,8,56000.0000,1,0,0.0000,0,1,6000.0000
3626,2025-04-10,iXS_PCDPM_1T,8671,9,5,35500.0000,15,1,8000.0000,12,4,14500.0000,3,0,0.0000,1,0,0.0000
3627,2025-04-10,iXS_PCDPM_1T,167,1,0,0.0000,0,0,0.0000,1,0,0.0000,0,0,0.0000,0,0,0.0000
3628,2025-04-02,iXS_PCDPMTOP,13587,100,31,225750.0000,152,59,442250.0000,73,22,166500.0000,24,6,20750.0000,1,2,8000.0000
3629,2025-04-02,iXS_PCDPMTOP,810,11,2,8000.0000,13,3,21000.0000,11,1,10000.0000,11,5,38250.0000,0,0,0.0000
3630,2025-04-08,iXS_PCDPM_2T,9218,55,7,65750.0000,81,25,357250.0000,30,10,105500.0000,14,4,36500.0000,0,0,0.0000
3631,2025-04-08,iXS_PCDPM_2T,114,2,0,0.0000,0,0,0.0000,2,0,0.0000,4,1,8000.0000,0,0,0.0000
3632,2025-04-07,iXS_PCDPMHabit,2829,17,7,41250.0000,19,9,66000.0000,16,8,70250.0000,6,3,17000.0000,1,0,0.0000
3633,2025-04-07,iXS_PCDPMHabit,83,2,1,3500.0000,5,2,16000.0000,1,0,0.0000,2,0,0.0000,1,0,0.0000
3634,2025-04-10,iXS_PCD_Auto,727,6,2,13250.0000,6,3,37750.0000,3,3,13250.0000,3,1,15000.0000,0,0,0.0000
3635,2025-04-10,iXS_PCD_Auto,47,0,0,0.0000,1,0,0.0000,1,0,0.0000,1,0,0.0000,0,1,32000.0000
3636,2025-04-10,iXS_PCDPM_Parcerias,4342,6,2,6000.0000,17,8,48750.0000,10,7,54500.0000,3,0,0.0000,0,0,0.0000
3643,2025-05-05,iXS_RUC_PlafondMinimo,4165,47,14,44500.0000,15,2,21000.0000,7,3,12500.0000,3,0,0.0000,0,0,0.0000
3644,2025-05-05,iXS_RUC_1T,18320,2,1,38000.0000,54,16,74750.0000,53,28,158750.0000,42,25,218750.0000,4,3,14250.0000
3645,2025-05-05,iXS_PCD_NPA_CPay,9639,124,17,78500.0000,97,19,98750.0000,38,7,45750.0000,24,0,0.0000,0,0,0.0000
3646,2025-05-05,iXS_RUC_NPA_CPay,15037,161,27,84250.0000,85,17,54000.0000,48,8,26500.0000,32,1,2000.0000,0,0,0.0000
3661,2025-05-06,iXS_PCDPMTOP,14538,376,159,1089750.0000,267,154,1178250.0000,273,125,973250.0000,210,100,789000.0000,17,12,99250.0000
3662,2025-05-05,iXS_PCDPM_1T,35933,2,0,0.0000,173,68,433500.0000,192,109,691000.0000,170,72,500750.0000,8,21,198500.0000
3665,2025-05-08,iXS_RUC_1T,9641,66,21,79000.0000,80,33,296500.0000,50,16,114000.0000,45,16,85000.0000,3,3,13000.0000
3666,2025-05-12,iXS_PCD_NPA_1T,9397,351,126,591000.0000,272,108,661250.0000,128,53,369250.0000,128,36,283000.0000,6,3,13000.0000
3667,2025-05-12,iXS_PCD_NPA_2T,1176,26,2,13500.0000,32,11,48000.0000,14,2,23500.0000,4,0,0.0000,0,0,0.0000
3668,2025-05-12,iXS_RUC_NPA_1T,658,44,11,48500.0000,25,4,36500.0000,14,5,40500.0000,15,3,10750.0000,0,0,0.0000
3669,2025-05-12,iXS_RUC_NPA_2T,102,3,2,3000.0000,1,0,0.0000,3,1,5000.0000,2,0,0.0000,0,0,0.0000
3678,2025-05-13,iXS_PMS,4739,19,7,51000.0000,20,9,87500.0000,15,4,28000.0000,10,6,36250.0000,0,1,8000.0000
3679,2025-05-13,iXS_PMS,4249,21,7,27000.0000,33,14,85500.0000,15,8,90500.0000,9,5,31500.0000,0,0,0.0000
3680,2025-05-13,iXS_PMS,465,4,3,9000.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000
3681,2025-05-13,iXS_PMS,813,27,7,27000.0000,11,7,43750.0000,8,6,29250.0000,2,1,10000.0000,0,0,0.0000
3682,2025-05-13,iXS_PMS,338,5,1,10000.0000,5,2,9500.0000,2,1,10000.0000,1,1,5000.0000,0,0,0.0000
3683,2025-05-13,iXS_PMS,248,5,2,9000.0000,4,5,13250.0000,2,1,6000.0000,1,2,15000.0000,0,0,0.0000
3684,2025-05-14,iXS_CCR_SMSA,403,3,1,4000.0000,3,1,8000.0000,1,2,9000.0000,2,1,26000.0000,0,0,0.0000
3685,2025-05-14,iXS_CCR_SMSB,5783,61,17,78750.0000,67,31,205750.0000,41,11,106500.0000,44,17,136750.0000,0,4,23000.0000
3686,2025-05-15,iXS_PCDPM_2T,9481,48,15,124500.0000,79,32,220000.0000,44,11,97500.0000,19,5,96500.0000,1,0,0.0000
3687,2025-05-15,iXS_PCD_Inativos_1T,7137,23,8,39250.0000,42,17,97000.0000,19,10,72000.0000,19,7,53500.0000,0,0,0.0000
3688,2025-05-19,iXS_Terminados_NPA_1T,93874,326,50,372250.0000,363,105,876750.0000,179,42,308500.0000,196,53,318500.0000,12,8,97250.0000
3689,2025-05-19,iXS_Terminados_NPA_2T,27555,119,21,211000.0000,129,23,150750.0000,37,14,141250.0000,25,4,42250.0000,3,0,0.0000
3690,2025-05-19,iXS_CCR_SMSC,4953,39,4,15000.0000,37,16,98750.0000,27,5,51750.0000,9,3,29500.0000,0,0,0.0000
3691,2025-05-19,iXS_CCR_SMSD,2076,10,0,0.0000,21,7,110250.0000,7,0,0.0000,3,0,0.0000,0,0,0.0000
3692,2025-05-20,iXS_PCDPM_1T,4238,16,5,80000.0000,18,12,81500.0000,15,8,80000.0000,8,2,9000.0000,1,1,500.0000
3693,2025-05-21,iXS_PCD_Auto,862,2,0,0.0000,2,1,12000.0000,2,2,19000.0000,0,0,0.0000,0,0,0.0000
3694,2025-05-21,iXS_PCDPM_Parcerias,9673,22,12,66500.0000,32,12,84750.0000,30,11,64750.0000,7,1,1000.0000,1,0,0.0000
3695,2025-05-21,iXS_PCD_Auto,1328,3,1,9000.0000,9,5,15500.0000,3,1,6500.0000,0,0,0.0000,0,0,0.0000
3696,2025-05-22,iXS_RUC_2T,1355,5,0,0.0000,14,11,88750.0000,8,3,37250.0000,2,0,0.0000,0,0,0.0000
3697,2025-06-02,iXS_PCD_NPA_1T,6525,373,128,685000.0000,206,87,546500.0000,211,82,391750.0000,120,35,163000.0000,9,6,65500.0000
3698,2025-06-02,iXS_PCD_NPA_2T,616,36,6,23750.0000,26,7,34750.0000,12,4,50000.0000,11,0,0.0000,0,0,0.0000
3699,2025-06-02,iXS_RUC_NPA_1T,486,32,6,35000.0000,22,9,96500.0000,10,1,1500.0000,11,0,0.0000,0,0,0.0000
3700,2025-06-02,iXS_RUC_NPA_2T,95,8,0,0.0000,4,1,2500.0000,2,2,9750.0000,3,2,12500.0000,1,0,0.0000
3701,2025-06-03,iXS_PCD_NPA_CPay,6128,70,13,40000.0000,26,4,16000.0000,5,0,0.0000,7,0,0.0000,0,0,0.0000
3702,2025-06-03,iXS_RUC_NPA_CPay,14838,112,20,114000.0000,30,11,49000.0000,15,1,1000.0000,12,0,0.0000,0,0,0.0000
3704,2025-06-05,iXS_PCDPMTOP,1737,35,13,57500.0000,18,7,51250.0000,17,3,41000.0000,8,1,3500.0000,0,0,0.0000
3705,2025-06-05,iXS_PCDPM_1T,2554,6,0,0.0000,14,7,62500.0000,7,3,35000.0000,4,2,10000.0000,1,0,0.0000
3723,2025-06-09,iXS_RUC_2T,1528,10,3,20000.0000,10,2,23000.0000,10,3,56500.0000,1,1,7000.0000,0,0,0.0000
3724,2025-06-09,iXS_PCDPM_2T,8929,79,14,88500.0000,79,31,218000.0000,41,13,126250.0000,22,10,82250.0000,2,2,36750.0000
3725,2025-06-11,iXS_RUC_1T,3379,9,2,9000.0000,14,10,68750.0000,8,2,7000.0000,4,1,1500.0000,0,0,0.0000
3726,2025-06-11,iXS_PMS,2301,6,1,5000.0000,11,5,26750.0000,12,7,36500.0000,6,2,18500.0000,0,0,0.0000
3727,2025-06-11,iXS_PMS,5294,21,7,52000.0000,18,12,99000.0000,12,4,42500.0000,13,4,40750.0000,0,1,15000.0000
3732,2025-06-11,iXS_PCD_Inativos_1T,7579,38,15,119000.0000,36,11,112500.0000,26,14,85750.0000,13,6,39250.0000,0,1,5000.0000
3733,2025-06-12,iXS_RUC_PlafondMinimo,5570,36,1,1250.0000,45,14,58500.0000,13,2,5750.0000,2,0,0.0000,0,0,0.0000
3734,2025-06-16,iXS_Terminados_NPA_1T,60725,255,47,361000.0000,169,78,509000.0000,32,6,37000.0000,39,9,85500.0000,4,2,13000.0000
3738,2025-06-16,iXS_Terminados_NPA_2T,16716,59,16,131750.0000,51,18,140500.0000,4,1,5000.0000,5,0,0.0000,4,1,12750.0000
3739,2025-06-16,iXS_CCR_SMSA,2154,5,1,10000.0000,19,8,30500.0000,16,8,76500.0000,6,6,30000.0000,0,0,0.0000
3740,2025-06-16,iXS_CCR_SMSB,4000,21,7,66000.0000,49,21,207250.0000,42,21,145750.0000,22,10,134750.0000,0,2,25000.0000
3741,2025-06-16,iXS_CCR_SMSC,3382,31,7,22750.0000,48,18,131250.0000,15,2,8750.0000,7,2,46500.0000,1,0,0.0000
3742,2025-06-16,iXS_CCR_SMSD,1762,5,1,8000.0000,20,4,37000.0000,7,1,1250.0000,6,1,500.0000,0,0,0.0000
3743,2025-06-17,iXS_PCDPMHabit,3168,15,2,9000.0000,13,5,53000.0000,9,3,17750.0000,12,6,36500.0000,0,1,1250.0000
3744,2025-06-18,iXS_PCDPM_Parcerias,5279,23,9,95500.0000,26,8,88750.0000,25,8,97000.0000,14,7,106500.0000,2,1,3000.0000
3745,2025-06-18,iXS_PCD_Auto,957,5,2,8750.0000,12,9,92750.0000,5,2,12000.0000,10,6,35000.0000,2,0,0.0000
3747,2025-07-01,iXS_PCD_NPA_1T,14700,661,244,1413000.0000,363,149,786000.0000,219,76,516000.0000,158,44,363250.0000,4,5,43000.0000
3748,2025-07-01,iXS_PCD_NPA_2T,1394,36,7,71250.0000,27,6,28250.0000,0,2,16000.0000,0,0,0.0000,0,0,0.0000
3749,2025-07-01,iXS_RUC_NPA_1T,1048,56,10,53000.0000,51,16,100500.0000,24,9,56000.0000,19,3,46000.0000,0,0,0.0000
3750,2025-07-01,iXS_RUC_NPA_2T,147,9,1,30000.0000,6,1,1000.0000,4,0,0.0000,3,0,0.0000,0,0,0.0000
3751,2025-07-08,iXS_PCDPM_2T,5000,49,11,63250.0000,44,14,144500.0000,31,8,119000.0000,7,2,15500.0000,2,0,0.0000
3766,2025-07-09,iXS_PCD_NPA_CPay,18389,135,18,54250.0000,97,20,76250.0000,57,7,80000.0000,25,3,10500.0000,0,0,0.0000
3767,2025-07-09,iXS_RUC_NPA_CPay,25675,210,39,149500.0000,125,30,143250.0000,63,12,63500.0000,30,8,48000.0000,0,0,0.0000
3768,2025-07-10,iXS_RUC_1T,9922,74,26,144250.0000,85,39,263750.0000,50,21,101750.0000,23,6,50250.0000,4,3,11500.0000
3769,2025-07-10,iXS_RUC_2T,4996,53,16,91750.0000,42,16,158500.0000,26,15,182250.0000,6,3,23000.0000,1,0,0.0000
3771,2025-07-14,iXS_Terminados_NPA_1T,66663,410,113,737000.0000,155,66,457250.0000,59,16,120500.0000,34,6,62000.0000,2,1,5000.0000
3772,2025-07-14,iXS_Terminados_NPA_2T,28640,168,24,283500.0000,131,30,304250.0000,100,25,166750.0000,92,21,179750.0000,0,3,15000.0000
3773,2025-07-14,iXS_CCR_SMSA,1036,6,4,20500.0000,13,4,25750.0000,8,6,28000.0000,3,2,17000.0000,0,0,0.0000
3774,2025-07-14,iXS_CCR_SMSB,4000,32,14,87500.0000,65,27,243750.0000,23,13,125750.0000,7,4,39500.0000,0,0,0.0000
3775,2025-07-14,iXS_CCR_SMSC,4839,52,12,123500.0000,16,9,63250.0000,19,7,36500.0000,4,2,11000.0000,1,0,0.0000
3776,2025-07-14,iXS_CCR_SMSD,2106,15,2,9000.0000,15,4,24250.0000,14,6,38250.0000,3,1,4000.0000,0,0,0.0000
3788,2025-07-15,iXS_PCDPMHabit,3939,11,5,43500.0000,18,7,45000.0000,16,8,82750.0000,2,1,25000.0000,2,0,0.0000
3789,2025-07-15,iXS_PCD_Auto,795,1,1,6500.0000,1,0,0.0000,2,1,10000.0000,1,0,0.0000,0,0,0.0000
3790,2025-07-15,iXS_PCD_Auto,1440,15,8,58000.0000,7,5,36500.0000,9,2,23750.0000,3,2,11500.0000,0,0,0.0000
3791,2025-07-16,iXS_PCD_Inativos_1T,3988,13,3,21500.0000,21,7,29000.0000,11,4,43000.0000,5,4,31750.0000,0,0,0.0000
3792,2025-07-16,iXS_PMS,3719,24,7,34750.0000,14,7,41250.0000,14,9,59750.0000,5,4,25000.0000,0,0,0.0000
3793,2025-07-16,iXS_PMS,3653,11,4,14500.0000,12,7,30750.0000,7,1,8000.0000,1,1,8000.0000,1,0,0.0000
3794,2025-07-16,iXS_PMS,985,14,9,37500.0000,13,5,37500.0000,5,3,16250.0000,4,2,10500.0000,0,0,0.0000
3797,2025-07-17,iXS_PCDPMTOP,5004,85,33,218550.0000,110,52,420250.0000,41,18,143250.0000,13,3,83500.0000,2,0,0.0000
3799,2025-07-21,iXS_PCDPM_Parcerias,4924,8,1,5000.0000,14,8,34250.0000,5,1,8000.0000,5,2,10500.0000,1,0,0.0000
3800,2025-07-22,iXS_RUC_PlafondMinimo,1665,16,2,3500.0000,9,3,6250.0000,8,1,1500.0000,3,0,0.0000,0,0,0.0000
3801,2025-07-22,iXS_PCDPM_1T,967,5,1,8000.0000,6,4,55750.0000,9,4,20000.0000,3,2,18000.0000,0,0,0.0000
3807,2025-08-05,iXS_PCDPM_1T,2565,10,4,39000.0000,9,2,6500.0000,5,3,17500.0000,1,0,0.0000,0,0,0.0000
3813,2025-08-04,iXS_PCD_NPA_1T,5839,326,126,776000.0000,179,73,334500.0000,97,46,213250.0000,65,12,70250.0000,2,2,12750.0000
3814,2025-08-04,iXS_PCD_NPA_2T,501,20,5,17500.0000,17,5,40750.0000,10,2,1750.0000,6,0,0.0000,0,0,0.0000
3815,2025-08-04,iXS_RUC_NPA_1T,334,21,4,9500.0000,15,2,10000.0000,7,1,15000.0000,4,0,0.0000,0,0,0.0000
3816,2025-08-04,iXS_RUC_NPA_2T,66,4,0,0.0000,3,1,4750.0000,1,0,0.0000,0,0,0.0000,0,0,0.0000
3818,2025-08-06,iXS_PCDPM_2T,4954,41,14,100500.0000,47,9,60000.0000,16,10,122500.0000,2,1,3000.0000,1,0,0.0000
3821,2025-08-07,iXS_PCD_NPA_CPay,6909,32,8,45500.0000,31,7,24500.0000,20,5,24250.0000,3,0,0.0000,0,0,0.0000
3822,2025-08-07,iXS_RUC_NPA_CPay,705,21,0,0.0000,11,2,3000.0000,6,0,0.0000,1,0,0.0000,0,0,0.0000
3823,2025-08-11,iXS_Terminados_NPA_1T,101437,635,131,933750.0000,404,135,941000.0000,63,10,51500.0000,48,5,27250.0000,1,1,6000.0000
3824,2025-08-11,iXS_Terminados_NPA_2T,18743,99,13,77000.0000,87,35,301750.0000,9,3,10000.0000,9,1,16000.0000,2,0,0.0000
3827,2025-08-12,iXS_PCD_Auto,889,1,0,0.0000,3,2,16000.0000,3,0,0.0000,0,0,0.0000,0,0,0.0000
3828,2025-08-12,iXS_PCD_Auto,1047,3,0,0.0000,8,3,12000.0000,3,1,2500.0000,0,0,0.0000,0,0,0.0000
3829,2025-08-14,iXS_PMS,2780,8,1,2500.0000,20,9,56500.0000,6,5,76750.0000,3,0,0.0000,0,0,0.0000
3830,2025-08-14,iXS_PMS,1314,5,3,37000.0000,7,4,45500.0000,4,0,0.0000,0,0,0.0000,0,0,0.0000
3831,2025-08-18,iXS_CCR_SMSA,839,3,1,15000.0000,12,8,41750.0000,5,4,34000.0000,0,0,0.0000,0,0,0.0000
3832,2025-08-18,iXS_CCR_SMSB,4000,23,13,134750.0000,52,23,174000.0000,26,10,109750.0000,5,2,4500.0000,1,0,0.0000
3834,2025-08-18,iXS_CCR_SMSD,45,1,0,0.0000,2,0,0.0000,2,0,0.0000,0,0,0.0000,0,0,0.0000
3835,2025-08-18,iXS_CCR_SMSC,998,7,0,0.0000,23,8,95750.0000,9,2,9500.0000,2,0,0.0000,0,0,0.0000
3836,2025-08-18,iXS_PMS,209,4,0,0.0000,2,1,1250.0000,1,1,8000.0000,0,0,0.0000,2,0,0.0000
3840,2025-08-19,iXS_RUC_1T,1477,10,2,4500.0000,13,5,75500.0000,5,2,3000.0000,1,0,0.0000,0,0,0.0000
3841,2025-08-19,iXS_RUC_2T,4897,38,5,70250.0000,41,15,145000.0000,15,5,77000.0000,3,0,0.0000,0,0,0.0000
3842,2025-08-19,iXS_RUC_PlafondMinimo,539,10,2,35500.0000,11,5,7500.0000,2,0,0.0000,3,1,4500.0000,0,0,0.0000
3847,2025-08-20,iXS_PCDPM_Parcerias,5676,11,4,30000.0000,15,8,52000.0000,11,5,87000.0000,2,1,4000.0000,1,0,0.0000
3848,2025-08-20,iXS_PCD_Inativos_1T,4999,8,2,12000.0000,29,10,126000.0000,15,11,71500.0000,0,1,500.0000,0,0,0.0000
3849,2025-08-21,iXS_PCDPMTOP,3787,30,5,81000.0000,39,14,95750.0000,14,5,68000.0000,11,2,4500.0000,0,0,0.0000
3851,2025-08-26,iXS_PCDPMHabit,3406,0,0,0.0000,11,3,19000.0000,5,1,1000.0000,2,1,30000.0000,1,0,0.0000
3869,2025-09-03,iXS_PCD_NPA_1T,8827,327,113,577750.0000,220,87,545250.0000,139,47,375000.0000,71,13,76250.0000,8,2,21500.0000
3870,2025-09-03,iXS_PCD_NPA_2T,1394,34,7,59250.0000,29,5,25000.0000,15,1,5000.0000,6,2,7500.0000,2,1,3250.0000
3871,2025-09-03,iXS_RUC_NPA_1T,651,62,12,16000.0000,32,3,5750.0000,13,4,14000.0000,12,2,12000.0000,2,0,0.0000
3872,2025-09-03,iXS_RUC_NPA_2T,97,9,1,1500.0000,9,0,0.0000,4,1,1500.0000,1,0,0.0000,0,0,0.0000
3873,2025-09-04,iXS_PCDPM_1T,5000,39,15,112500.0000,32,18,71750.0000,17,7,55500.0000,8,5,39000.0000,1,0,0.0000
3874,2025-09-09,iXS_PCDPMTOP,15259,389,176,1250250.0000,343,194,1476000.0000,190,80,711250.0000,53,16,145750.0000,10,1,3500.0000
3878,2025-09-10,iXS_RUC_2T,4999,39,13,90500.0000,42,11,146000.0000,8,2,40500.0000,4,1,500.0000,0,0,0.0000
3883,2025-09-11,iXS_PCD_NPA_CPay,11999,149,27,114250.0000,95,21,70000.0000,58,15,50000.0000,31,2,1500.0000,1,0,0.0000
3884,2025-09-11,iXS_RUC_NPA_CPay,4965,77,11,35250.0000,67,9,28000.0000,25,5,15000.0000,17,1,500.0000,0,0,0.0000
3885,2025-09-15,iXS_Terminados_NPA_1T,100604,487,82,674000.0000,342,98,693500.0000,91,9,65000.0000,84,11,94000.0000,10,2,16000.0000
3886,2025-09-15,iXS_Terminados_NPA_2T,18723,82,12,100000.0000,59,21,155750.0000,16,2,8500.0000,10,4,41750.0000,0,0,0.0000
3889,2025-09-15,iXS_CCR_SMSA,1978,6,1,8000.0000,10,3,26500.0000,9,6,50500.0000,0,0,0.0000,0,0,0.0000
3890,2025-09-15,iXS_CCR_SMSB,4000,32,11,107500.0000,43,26,276500.0000,17,10,67000.0000,3,1,8000.0000,0,0,0.0000
3891,2025-09-15,iXS_CCR_SMSC,7075,47,12,92250.0000,50,28,248500.0000,18,7,71000.0000,12,2,34250.0000,8,2,38000.0000
3892,2025-09-15,iXS_CCR_SMSD,3717,25,2,3500.0000,23,6,58500.0000,8,0,0.0000,8,3,25000.0000,3,1,11500.0000
3893,2025-09-15,iXS_PMS,3142,26,5,49000.0000,20,9,46750.0000,9,3,1750.0000,2,0,0.0000,1,0,0.0000
3894,2025-09-15,iXS_PMS,1797,19,5,27000.0000,19,6,25000.0000,5,2,9000.0000,5,1,1500.0000,2,0,0.0000
3895,2025-09-15,iXS_PMS,3423,17,5,67000.0000,17,13,173750.0000,13,11,81750.0000,3,1,5000.0000,0,0,0.0000
